2024-11-13 02:07:06,240 INFO    MainThread:94494 [wandb_setup.py:_flush():79] Current SDK version is 0.18.6
2024-11-13 02:12:05,908 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:12:56,444 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:12:56,493 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {'algo': 'PPO', 'policy_class': "<class 'stable_baselines3.common.policies.ActorCriticPolicy'>", 'device': 'cpu', 'verbose': 1, 'policy_kwargs': '{}', 'num_timesteps': 0, '_total_timesteps': 1000000, '_num_timesteps_at_start': 0, 'seed': 'None', 'action_noise': 'None', 'start_time': 1731435176480850000, 'learning_rate': 0.0003, 'tensorboard_log': 'data/logs', '_last_obs': '[[ 0.00352812  1.420938    0.35735485  0.4452318  -0.00408151 -0.08094622\n   0.          0.        ]]', '_last_episode_starts': '[ True]', '_last_original_obs': 'None', '_episode_num': 0, 'use_sde': 'False', 'sde_sample_freq': -1, '_current_progress_remaining': 1.0, '_stats_window_size': 100, 'ep_info_buffer': 'deque([], maxlen=100)', 'ep_success_buffer': 'deque([], maxlen=100)', '_n_updates': 0, '_custom_logger': 'False', 'env': '<stable_baselines3.common.vec_env.dummy_vec_env.DummyVecEnv object at 0x319958170>', '_vec_normalize_env': 'None', 'observation_space': 'Box([-1.5       -1.5       -5.        -5.        -3.1415927 -5.\n -0.        -0.       ], [1.5       1.5       5.        5.        3.1415927 5.        1.\n 1.       ], (8,), float32)', 'action_space': 'Discrete(4)', 'n_envs': 1, 'n_steps': 2048, 'gamma': 0.99, 'gae_lambda': 0.95, 'ent_coef': 0.0, 'vf_coef': 0.5, 'max_grad_norm': 0.5, 'rollout_buffer_class': "<class 'stable_baselines3.common.buffers.RolloutBuffer'>", 'rollout_buffer_kwargs': '{}', 'batch_size': 64, 'n_epochs': 10, 'clip_range': '<function get_schedule_fn.<locals>.<lambda> at 0x31c3ffd80>', 'clip_range_vf': 'None', 'normalize_advantage': 'True', 'target_kl': 'None', 'lr_schedule': '<function get_schedule_fn.<locals>.<lambda> at 0x31c3ffce0>', 'rollout_buffer': '<stable_baselines3.common.buffers.RolloutBuffer object at 0x31ba92630>', 'policy': 'ActorCriticPolicy(\n  (features_extractor): FlattenExtractor(\n    (flatten): Flatten(start_dim=1, end_dim=-1)\n  )\n  (pi_features_extractor): FlattenExtractor(\n    (flatten): Flatten(start_dim=1, end_dim=-1)\n  )\n  (vf_features_extractor): FlattenExtractor(\n    (flatten): Flatten(start_dim=1, end_dim=-1)\n  )\n  (mlp_extractor): MlpExtractor(\n    (policy_net): Sequential(\n      (0): Linear(in_features=8, out_features=64, bias=True)\n      (1): Tanh()\n      (2): Linear(in_features=64, out_features=64, bias=True)\n      (3): Tanh()\n    )\n    (value_net): Sequential(\n      (0): Linear(in_features=8, out_features=64, bias=True)\n      (1): Tanh()\n      (2): Linear(in_features=64, out_features=64, bias=True)\n      (3): Tanh()\n    )\n  )\n  (action_net): Linear(in_features=64, out_features=4, bias=True)\n  (value_net): Linear(in_features=64, out_features=1, bias=True)\n)', '_logger': '<stable_baselines3.common.logger.Logger object at 0x31c0b90a0>'}
2024-11-13 02:24:34,127 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:24:34,132 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:24:34,335 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:24:39,251 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:24:39,253 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:26:34,961 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:26:34,981 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:26:34,982 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:26:55,525 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:26:55,674 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:26:55,674 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:30:23,178 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:30:26,714 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:30:26,714 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:30:50,006 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:31:07,894 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:31:07,895 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:31:18,159 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:32:17,054 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:32:17,055 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:32:46,883 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:33:42,701 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:33:42,702 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:34:10,873 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:34:12,457 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:34:12,457 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:34:16,980 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:34:18,565 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:34:18,565 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:34:22,110 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:34:39,915 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:34:39,915 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:34:55,016 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:34:56,684 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:34:56,684 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:34:59,322 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:34:59,323 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:35:03,942 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:35:05,980 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:35:05,980 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:35:07,495 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:35:07,495 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:35:10,974 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:35:12,564 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:35:12,564 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:35:15,173 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:35:17,649 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:35:17,650 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:35:24,787 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:35:27,915 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:35:27,916 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:39:40,075 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:39:40,507 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:39:40,507 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:39:47,631 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:39:51,289 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:39:51,289 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:44:59,742 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:45:01,497 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:45:01,497 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:45:15,106 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:45:15,153 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:45:15,153 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:45:46,063 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:45:47,658 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:45:47,658 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:45:56,683 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:45:56,725 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:45:56,725 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:46:27,738 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:46:47,586 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 02:46:47,587 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 02:53:10,440 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 02:53:10,624 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 03:05:34,478 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:05:34,483 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:07:25,653 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:07:25,789 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 03:19:57,790 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:19:57,794 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:21:32,828 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:21:32,892 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:21:32,892 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:21:57,045 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:22:01,485 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:22:01,489 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:22:11,468 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:23:32,398 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:23:32,399 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:23:51,999 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:23:56,167 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:23:56,167 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:24:36,320 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:25:03,050 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:25:03,050 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:25:11,228 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:25:11,276 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:25:11,276 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:28:14,973 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:28:15,132 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {'buffer_size': 1000000, 'learning_starts': 100, 'tau': 1.0, 'gradient_steps': 1, 'optimize_memory_usage': 'False', 'replay_buffer': '<stable_baselines3.common.buffers.ReplayBuffer object at 0x135ed1910>', 'replay_buffer_class': "<class 'stable_baselines3.common.buffers.ReplayBuffer'>", 'replay_buffer_kwargs': '{}', '_episode_storage': 'None', 'train_freq': "TrainFreq(frequency=4, unit=<TrainFrequencyUnit.STEP: 'step'>)", 'use_sde_at_warmup': 'False', 'exploration_initial_eps': 1.0, 'exploration_final_eps': 0.05, 'exploration_fraction': 0.1, 'target_update_interval': 10000, '_n_calls': 0, 'exploration_rate': 0.0, 'q_net': 'QNetwork(\n  (features_extractor): FlattenExtractor(\n    (flatten): Flatten(start_dim=1, end_dim=-1)\n  )\n  (q_net): Sequential(\n    (0): Linear(in_features=8, out_features=64, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=64, out_features=64, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=64, out_features=4, bias=True)\n  )\n)', 'q_net_target': 'QNetwork(\n  (features_extractor): FlattenExtractor(\n    (flatten): Flatten(start_dim=1, end_dim=-1)\n  )\n  (q_net): Sequential(\n    (0): Linear(in_features=8, out_features=64, bias=True)\n    (1): ReLU()\n    (2): Linear(in_features=64, out_features=64, bias=True)\n    (3): ReLU()\n    (4): Linear(in_features=64, out_features=4, bias=True)\n  )\n)', 'batch_norm_stats': '[]', 'batch_norm_stats_target': '[]', 'exploration_schedule': '<function get_linear_fn.<locals>.func at 0x135f2f9c0>'}
2024-11-13 03:43:04,602 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:43:04,603 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:49:47,821 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:49:48,471 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 03:49:48,472 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 03:50:32,221 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 03:50:32,281 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 04:25:40,110 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 04:25:40,114 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 04:30:24,649 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 04:30:24,809 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 04:30:24,809 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 04:30:28,004 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 04:30:41,490 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 04:30:41,490 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 04:30:51,073 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 04:32:12,760 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 04:32:12,760 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 04:32:52,645 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 04:44:30,860 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 04:44:30,861 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 04:44:49,600 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 04:45:06,371 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 04:45:09,790 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 04:45:09,790 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 04:45:45,008 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 04:46:06,203 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 04:57:59,006 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 04:57:59,013 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:00:36,223 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:00:36,486 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:00:36,486 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:03:02,330 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:03:02,362 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:03:02,362 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:03:12,935 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:03:36,429 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 05:04:11,006 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:04:11,007 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:04:33,093 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:04:53,625 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 05:11:44,514 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:11:44,519 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:14:40,786 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:14:40,868 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:14:40,868 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:15:38,096 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:15:41,847 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:15:41,847 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:15:52,713 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:16:14,404 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 05:25:23,439 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:25:23,441 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:26:10,866 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:26:10,911 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:26:10,911 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:27:48,200 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:30:42,284 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:30:42,284 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:31:16,661 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:31:50,466 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:31:50,467 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:31:56,199 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:32:43,307 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:32:43,307 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:32:59,917 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:42:57,865 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:42:57,866 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:43:03,086 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:51:40,872 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 05:51:40,873 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 05:56:41,134 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 05:57:04,863 INFO    MainThread:94494 [wandb_run.py:_config_callback():1389] config_cb None None {}
2024-11-13 06:12:22,785 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 06:12:22,786 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
2024-11-13 07:04:51,403 INFO    MainThread:94494 [wandb_init.py:_resume_backend():449] resuming backend
2024-11-13 07:04:51,420 INFO    MainThread:94494 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-11-13 07:04:51,421 INFO    MainThread:94494 [wandb_init.py:_pause_backend():444] pausing backend
